Time (s),Error (km)
813139.6893358595,195971438.4706266
813933.1482374985,196161035.43958026
815032.5683868678,196430618.88458875
816426.6682454818,196774547.78190628
818101.1424622727,197173284.29158738
820038.8086658503,197634895.14405268
822219.7837788848,198172428.2273345
824621.6880453855,198741787.16619954
827219.8746772824,199375848.76476315
829987.6827638239,200038551.96465397
832896.7108485993,200745215.6007234
835917.108366915,201468071.5797948
839017.8819529819,202224185.0620529
842167.2134737902,202973949.7172587
845332.7865262098,203749332.25074568
848482.1180470181,204497279.71511286
851582.891633085,205256696.07294434
854603.2891514007,205975293.818593
857512.3172361761,206686633.8787077
860280.1253227176,207344800.53277132
862878.3119546145,207982477.60392404
865280.2162211152,208550381.11578867
867461.1913341497,209085862.58768073
869398.8575377273,209552444.85160762
871073.3317545182,209948094.4824989
872467.4316131322,210289213.29719353
873566.8517625015,210560718.54237112
874360.3106641405,210752821.51281372
874839.6663559967,210866810.85685495
875000.0,210904661.68039244
875000.0,210904661.68039244
875160.3336440033,210942413.67943978
875639.6893358595,211054988.32525146
876433.1482374985,211242191.35050184
877532.5683868678,211507717.24878052
878926.6682454818,211852238.96131605
880601.1424622727,212256806.92647377
882538.8086658503,212714532.63961643
884719.7837788848,213250313.98121485
887121.6880453855,213825300.41963908
889719.8746772824,214452235.95106024
892487.6827638239,215122399.65844184
895396.7108485993,215821586.04822654
898417.108366915,216551804.3625572
901517.8819529819,217301004.65378487
904667.2134737902,218056634.60708106
907832.7865262098,218827847.75829512
910982.1180470181,219577858.44203737
914082.891633085,220337258.95042363
917103.2891514007,221054314.84821784
920012.3172361761,221767964.55359387
922780.1253227176,222424050.6644842
925378.3119546145,223062335.17225647
927780.2162211152,223632488.58205998
929961.1913341497,224162384.63176274
931898.8575377273,224635181.22582778
933573.3317545182,225029994.61188757
934967.4316131322,225366178.47227597
936066.8517625015,225637891.18397266
936860.3106641405,225832731.3686562
937339.6663559967,225948590.09215
937500.0,225986987.9816125
937500.0,225986987.9816125
937660.3336440033,226025218.39336258
938139.6893358595,226138680.27366918
938933.1482374985,226325220.7974954
940032.5683868678,226586784.3264308
941426.6682454818,226928774.3587987
943101.1424622727,227338677.540911
945038.8086658503,227796437.48880723
947219.7837788848,228326921.13526237
949621.6880453855,228908985.78806737
952219.8746772824,229529126.59145033
954987.6827638239,230205494.57217878
957896.7108485993,230898601.14069155
960917.108366915,231635266.49778843
964017.8819529819,232377504.23026022
967167.2134737902,233140318.26612222
970332.7865262098,233904758.376495
973482.1180470181,234660472.1330758
976582.891633085,235415588.73189485
979603.2891514007,236135628.40983406
982512.3172361761,236847004.42627963
985280.1253227176,237505573.90107635
987878.3119546145,238140112.6494022
990280.2162211152,238715956.19683498
992461.1913341497,239239164.88496286
994398.8575377273,239715849.15255937
996073.3317545182,240113365.53876597
997467.4316131322,240444942.65730312
998566.8517625015,240714411.9851465
999360.3106641405,240910559.1955939
999839.6663559967,241028108.90807784
1000000.0,241067133.02995494
