Time (s),Error (km)
910982.1180470181,14949697.23067772
914082.891633085,15020102.47754747
917103.2891514007,15088222.735790832
920012.3172361761,15153562.24168114
922780.1253227176,15215653.200445954
925378.3119546145,15274062.34049728
927780.2162211152,15328393.558910705
929961.1913341497,15378283.481902065
931898.8575377273,15423383.791809851
933573.3317545182,15463321.012193957
934967.4316131322,15497627.625911998
936066.8517625015,15525664.85677896
936860.3106641405,15546613.038488021
937339.6663559967,15559615.227004863
937500.0,15564027.766512943
937500.0,15564027.766512943
937660.3336440033,15568473.403492875
938139.6893358595,15581966.935828248
938933.1482374985,15604969.615066398
940032.5683868678,15638019.944919853
941426.6682454818,15680806.896923738
943101.1424622727,15731375.798250541
945038.8086658503,15787399.803845806
947219.7837788848,15847459.272922859
949621.6880453855,15910814.841590973
952219.8746772824,15976957.697394427
954987.6827638239,16045413.676281609
957896.7108485993,16115687.37691926
960917.108366915,16187254.06896684
964017.8819529819,16259565.83134725
967167.2134737902,16332061.610000841
970332.7865262098,16404178.315914119
973482.1180470181,16475362.419306103
976582.891633085,16545082.331165798
979603.2891514007,16612842.346827801
982512.3172361761,16678199.472052542
985280.1253227176,16740785.21798367
987878.3119546145,16800335.13619905
990280.2162211152,16856726.776629418
992461.1913341497,16910007.364032224
994398.8575377273,16960297.419433825
996073.3317545182,17007219.37478523
997467.4316131322,17048902.12562467
998566.8517625015,17082643.353926703
999360.3106641405,17106924.888856545
999839.6663559967,17121443.83922809
1000000.0,17126267.21962361
