Time (s),Error (km)
904667.2134737902,11839078.982198121
907832.7865262098,11894503.588412885
910982.1180470181,11921726.134870851
914082.891633085,11976752.384493407
917103.2891514007,12002214.969465453
920012.3172361761,12054712.297024367
922780.1253227176,12077119.771832049
925378.3119546145,12123473.277582087
927780.2162211152,12148205.945763746
929961.1913341497,12174018.16779118
931898.8575377273,12210823.418448122
933573.3317545182,12226090.669033213
934967.4316131322,12237118.578935817
936066.8517625015,12254765.658123305
936860.3106641405,12270856.691098
937339.6663559967,12280244.444056714
937500.0,12283149.56433307
937500.0,12283149.56433307
937660.3336440033,12285897.232639221
938139.6893358595,12293020.026885344
938933.1482374985,12301068.470965903
940032.5683868678,12307866.727497268
941426.6682454818,12322278.49678236
943101.1424622727,12354382.68245286
945038.8086658503,12380878.478476923
947219.7837788848,12398123.018618874
949621.6880453855,12442796.48605463
952219.8746772824,12467199.120898154
954987.6827638239,12509502.121464673
957896.7108485993,12544236.937806971
960917.108366915,12586752.943640633
964017.8819529819,12624021.835131126
967167.2134737902,12670490.03977239
970332.7865262098,12705103.672368905
973482.1180470181,12755283.765877461
976582.891633085,12786007.05900959
979603.2891514007,12836249.73562776
982512.3172361761,12864471.40828405
985280.1253227176,12908825.219949272
987878.3119546145,12939490.764303522
990280.2162211152,12967301.930922454
992461.1913341497,13007094.475912554
994398.8575377273,13021726.313716285
996073.3317545182,13042155.593171548
997467.4316131322,13069893.38614564
998566.8517625015,13087275.553387986
999360.3106641405,13094479.316737285
999839.6663559967,13097416.36750179
1000000.0,13098331.75440383
